Year,Algeria,Angola,Benin,Botswana,Burkina Faso,Burundi,Cabo Verde,Cameroon,Central African Republic,Chad,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Djibouti,"Egypt, Arab Rep.",Equatorial Guinea,Eswatini,Ethiopia,Gabon,"Gambia, The",Ghana,Guinea,Guinea-Bissau,Kenya,Lesotho,Liberia,Libya,Madagascar,Malawi,Mali,Mauritania,Mauritius,Morocco,Mozambique,Namibia,Niger,Nigeria,Rwanda,Sao Tome and Principe,Senegal,Seychelles,Sierra Leone,South Africa,Sudan,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe
2000,0.339163189071768,324.996871601321,4.16540442290284,8.60148514851491,-0.304212168486803,24.4320242102151,-2.47745668519835,1.22719012976132,3.20340091563112,3.82260088086307,4.543818045624445,513.906843747535,-0.881991517025431,1.19213590176033,2.68380535348546,4.80228886901398,12.2085358545844,0.662458109266482,0.504920025834859,0.8449695667737,40.240933123914,32.51522909186252,8.63632094930278,9.98002515350979,6.13197538722696,13.202307289644951,-2.90000000000024,11.859684500028,29.5814884631684,-0.677661659046769,3.25406745833358,4.19928825622809,1.89463456763464,8.771080480400535,6.011332745909243,2.90014973599108,6.93329215565161,3.89952980284712,12.2089456308977,0.731981981981609,6.26876876876878,10.494735736628378,5.33895102929212,7.12125897172291,5.92396109637479,1.86260595463066,2.96230794738605,3.39202158512998,26.0304117888121,3.170345570812181
2001,4.22598834854673,152.561022469299,3.98429547767891,6.55903767014862,5.00743290822373,9.29618771341889,3.34996472317894,4.41977245881146,3.83486060237362,12.4312865279941,5.5545939481681,359.936614264586,0.0559899218140583,1.74665224985434,2.26975720475956,8.82538925854966,5.94210982281648,-8.23784453391137,2.13762052701465,4.49259609239754,41.509496287803,32.41141759148896,3.34812265527109,5.73859814341467,-9.61615353858472,12.244967567657401,-8.81393752145546,7.91694484529586,22.7,5.18701191944066,4.7148963468961,5.38934426229505,0.619801875297975,8.55803250770057,6.386272868801595,4.00551428352678,18.8736462093862,3.34285506749409,9.22203707560889,2.9745008391957,5.96962204168156,10.521601753260523,5.70190018305717,1.93529572095333,5.14746800222618,3.91959133653157,1.98333333333337,1.86512524084773,21.3937821792546,3.170778636928378
2002,1.41830192345051,108.897436089429,2.48916235491542,8.03279662527486,2.17569480664608,-1.3656800532806,1.88453410076765,2.83442260128067,2.33181703516235,5.19181895195446,3.53304214308079,31.5225826025495,4.37875971780873,0.63761955366632,2.73723855000334,7.5924784983324,12.0197154699232,0.675089102170801,0.0366828893971394,8.60912474386327,9.36093239560313,32.619040592236075,3.30012175283749,1.96130821739162,33.812578338126,14.1596470116325,-9.79764705882357,16.4985255315846,14.7446346101603,5.03282275711195,3.8957052575849,6.41933372221152,2.79561966936936,8.9841284531005,5.63639262301689,2.62886597938136,12.8765792031099,1.99258542453993,10.128724672229,2.33730187454302,0.174999999999924,10.467869719996234,9.4947107032486,22.2247241495905,5.31783366118203,3.05981857535874,2.72103284850455,-0.287508511765196,22.2333446430947,3.1699125046959837
2003,4.268953958395,98.2241436573304,1.48724246145442,9.18990265632739,2.03456574053815,10.6474645658306,1.18817038620528,0.623163557374316,4.13470905150996,-1.75256941248655,3.79908136671903,12.8739657187405,-0.631844987363156,1.98196734627545,4.50777636319304,7.32354399351809,7.28999999999999,13.6740452028272,2.23535313551536,17.0328665431988,29.7729797160384,32.20379459074185,-3.5025855110342,9.81569062979654,6.62916357146762,10.3302881236823,-2.19115191986644,-1.70400479616298,9.57679786919214,-1.34672619047621,5.15190150769578,3.92105357558194,1.16773367477592,8.13193656230064,7.1361531145863,-1.61440769175596,14.0317836131437,7.44970014007366,9.79241974934509,-0.0519970242714378,3.30255386407089,10.575333786524812,5.67941771099112,6.48943208673338,5.30356621509782,-0.930000884072201,2.71259247474352,8.68047651566884,21.4015783901995,3.1716447691607725
2004,3.96180030257187,43.5421067519687,0.873890830868488,6.94570363654675,-0.400228702115452,8.17642937482053,-1.8908217230618,0.233647380067584,-2.06640601136303,-5.35540028884816,4.47499289078105,3.99438400815971,2.42976607961799,3.12226204699354,11.270619332052,4.21968787094834,3.44533507316614,3.32737047894847,0.40820530743925,14.2067432845569,18.0427388232565,33.0342865937303,0.883302696930943,11.6240355442426,5.02342068616285,7.82908704883235,-2.197567740559,13.9558018033211,11.4298060822124,-3.09978128063956,10.3676233473073,4.71037060105885,1.49344403381774,9.83632034390036,4.13663213144748,0.262543757292838,14.9980338183251,12.2507102894391,13.2858860871796,0.51478178102298,3.85730391367399,10.360405653467655,-0.692030271024132,9.65754628605945,4.73580143949058,0.393078681031619,3.63228004956625,3.72128743978228,17.9677891087286,3.1681802402311945
2005,1.38244656662118,22.953513851394,5.36452085832343,8.6102252854644,6.41504018369684,13.2520699188224,0.41889161285517,2.01353950175986,2.88352073359022,7.89036567462993,3.0133239505812,21.3168167229341,3.09449011456182,3.10496640148298,4.86939696871988,5.63163351357613,4.77400404553712,9.96997123512892,3.70833333333304,4.83862177543157,15.4389920155908,31.3733025877534,3.32919922802856,10.3127783574683,3.43788423057443,10.8343588481414,2.65020576131657,18.3638246468932,15.4103446604296,6.39788293897881,12.1256487185541,4.93717004981793,0.982641660015951,6.42755278070092,2.28194607024307,7.7974978178644,17.8634933661605,9.01408918092339,17.1522049354354,1.71133325855503,0.907187718073944,10.790261919581969,2.06284616504634,8.50585075933117,5.03457009267163,6.7829289302831,2.01778641357144,8.44872642299532,18.324439701174,3.1751092980903506
2006,2.31149918514424,13.3052101780032,3.78217696540376,11.5552187914379,2.3331085637222,2.74542000214241,5.36907687065549,5.11757816019469,6.69526465773354,8.03628897951332,3.37436360121207,13.0526949745101,6.53784395299604,3.48340699677866,7.64452644526434,4.41589984169561,5.30463946338728,12.2994763114825,-1.4094013660098,2.0565034236599,11.6791839392492,34.6952705997072,1.95473717628916,14.4537342081708,6.07271879734293,7.34144608278558,1.45926876202724,10.7656371554865,13.9742943548388,1.54352596927584,6.2410332814282,8.91350105650139,3.28476166954811,13.2450879070998,4.96116689298916,0.0404858299595074,8.22522152017048,8.88282654777923,23.0770373451381,2.1122858387711,-0.353465498693756,9.93054938735334,3.24390776468065,7.19912990114709,7.25097262082546,2.22897779414036,3.22525337438917,7.31067613561864,9.01957247226486,3.1612511823720384
2007,3.67899574741699,12.2514974459487,1.2980681333415,7.08099847172693,-0.230627306273038,8.41206285772544,4.41099704193489,0.921402245650095,0.95991761945711,-8.9747396200927,4.46616710098134,16.945100654195,2.65464645060703,4.96597654553301,9.3189690579923,2.80373831775704,8.07608827861589,17.2404008340898,5.03031883679951,5.36913473801957,10.7342665456292,18.1755656108597,4.61743772241997,9.75888023027529,8.01243669043409,11.3918966807102,6.25098782993553,10.2879663187671,7.9522099086403,1.41200201714576,7.25410841304887,8.827292723933,2.04208512673344,8.48948675497455,6.54788141101717,0.0539592607581562,5.3880079685863,9.08072205873158,18.5485136325779,5.85330428467687,5.32060027285142,11.6499744518106,6.17780683499409,14.7542770780084,7.02551436974771,0.945673271705144,2.96694432477349,6.1385108328505,10.6573496000153,3.1889674138086623
2008,4.85859062814939,12.4758291326398,7.94729876067862,12.7021883920076,10.6597978997424,24.4069510353914,6.77443546371143,5.33780627627498,9.25895099417076,10.2969758221254,1.70078176284526,17.3013845700157,4.95875092023152,11.9586206896552,18.3168316831684,6.55176691184535,12.6574601863915,44.3566858766952,5.26430145575285,4.4436549094501,16.494639613412,23.065612938798,10.4600731354706,26.2398166445063,10.7156661309681,17.489448642993,10.3607288954998,9.29650839381057,8.71260186609043,9.17098813667678,7.34663541249786,9.73228317146871,3.71484311494064,14.5028053002268,9.0946430719281,11.3051098827019,11.5810751748252,15.4382138709255,31.9901039492573,7.34720236578404,36.9647582875289,8.21112432289608,10.0745755249182,14.2971224481434,10.2783937621135,8.6948281436391,4.34502807623045,12.0508555482886,12.4455793463192,3.133534950935415
2009,5.73706036145628,13.7302839288408,0.896072355749111,8.02729703109582,2.60817666368315,10.5554355299529,0.991103480568085,3.04361847939999,3.52126227238643,9.95242290748864,4.36234829325718,2.79999999999982,4.41500374795223,1.67549587285964,11.7634954386443,4.69106567747375,7.44823423445754,8.48364404530282,1.88570754577918,4.56150687670983,19.2469482220857,4.68438868976504,-1.65139733620775,9.23412592394652,-16.8596910540644,7.42764305914919,2.45990025609948,8.95421802392949,8.42204427696655,2.46375188572299,2.22092032381779,2.51609128145122,0.971862998667636,3.78861330914628,9.45172651521705,0.582906590801132,12.5378277304689,12.9443978401712,16.9574758025945,-2.24802147855337,31.7544407744178,7.46901898540982,7.21531413612566,11.256758706301,12.1422278742988,3.71360592035802,3.66490330642919,13.0172561889185,13.3952546325895,3.2443998766819098
