Year,Algeria,Angola,Benin,Botswana,Burkina Faso,Burundi,Cabo Verde,Cameroon,Central African Republic,Chad,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Djibouti,"Egypt, Arab Rep.",Equatorial Guinea,Ethiopia,Gabon,"Gambia, The",Ghana,Guinea,Guinea-Bissau,Kenya,Lesotho,Libya,Madagascar,Mali,Mauritania,Mauritius,Morocco,Mozambique,Namibia,Niger,Rwanda,Senegal,Seychelles,Sierra Leone,South Africa,Sudan,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe
2010,50.6740497063808,35.682251333214104,2.70411055413018,6.633895056026789,2.88704350496288,0.605576363596017,1.00844209615259,6.84103183213552,0.48861116340108196,4.6454367219399995,0.271587627705637,10.7044596674929,7.30218047678168,1.0852225602672583,58.2214156079855,9.610804662079929,13.530308961691208,4.52652892931083,0.406576420909445,14.7790773736471,2.9610656266430504,0.29026136281265097,13.7442468526306,2.41300218585207,23.9750266224288,3.59382739199502,3.75704235632385,2.68392804748284,6.22422395758891,40.0970256231379,5.07476921960681,6.83490123802053,2.8077098363764,1.62527243008388,5.235657921392789,1.04832466381284,0.88897025127907,102.766114850772,8.99344827586207,8.97414568229473,1.8460515522308099,24.1155513483303,6.52026038521198,5.67208067899743,6.440274
2011,57.272844071989304,43.947410303428704,2.81954839247123,8.26931027357506,3.78134435833878,0.76465077388168,1.1806494216138501,8.35988028557138,0.520455628872221,5.08848983381439,0.30738197534448497,11.8042505404891,7.981116108336409,1.2793917003483015,58.2616179001721,8.389598996942219,10.0798449131514,5.23619283656012,0.363423204233862,19.4161251459104,3.62003571146346,0.339246835915443,17.272679878803,2.6329004256257,11.9746567419732,3.90029329350025,4.05283515882336,3.26748566342152,7.49788806850148,49.3947063458953,7.7522111629443105,7.0944037040969,3.0667463420890697,1.8628670547462,6.46183384055108,1.18720274691157,1.64283487255706,123.43070532253101,8.27128947368421,11.967748809759199,2.49577375934885,26.0114879921124,7.497355182834521,7.583102927155269,7.708917
2012,59.908816252978404,45.9197329617043,2.99034050585322,8.86743507808691,4.35120128956268,0.7935525381400159,1.01750023639072,7.88834986766926,0.5399110332854199,5.20759536962207,0.32369395399456197,11.0041110653708,6.96435581218855,1.4805095731455546,67.8666666666667,10.023358088250799,13.6994436395248,5.39023233651445,0.39420604097610495,21.7950970673479,4.08917512768799,0.3149421212356,17.9108852304782,2.6861424257184603,29.0175641615015,3.57454793622158,3.88990959896771,4.2069314982132004,7.66726171991109,49.324878352936096,12.6691404647463,7.84545656694579,2.73242715087008,2.18517300740312,6.97620798490607,1.2978227574062,1.98923305919515,123.55858003142501,5.64483333333333,12.6868722115783,2.30233352680464,26.323059148776,7.64849855570534,8.99870357108966,8.3861534
2013,65.12413000640049,47.7278971539588,3.95934766146976,9.19146772413747,4.96886098095106,0.919568792802472,0.987126463029282,8.78139077425173,0.39626675237153,5.06267201288657,0.337042842805107,13.405258816321,7.19579409924799,3.91114125848943,67.3643410852713,8.612715607169608,13.812145920328899,5.8554468966350095,0.36429928126156,22.1887408080349,4.519671025334071,0.29676292829087103,18.2994346949316,2.25149899473531,34.997389304957494,4.11162732419942,5.28080377724685,4.10633216850232,7.46624953853833,50.4675269918377,13.997781555482598,7.252831224375201,2.9975427474713,2.2835042127255503,7.241502994948631,1.35735329045874,2.8944433224335397,122.253185705996,7.4653698630136995,13.520661955646,2.87944470433531,26.3219089802285,7.6904770501995605,11.20747273743,7.0004356
2014,70.0198911585134,47.09603603319,4.49514331921016,9.0058461023589,4.4466451064129,0.928056749066164,1.1037767626709398,9.90529575834348,0.690077856666958,5.91996914354669,0.339810651978656,15.0307924445333,9.15031884184889,3.12255469471813,69.2969870875179,8.36139688295868,16.1828604680423,5.27904784259101,0.447782687938613,19.5054149124397,4.3965627551276905,0.34256800542080096,20.2793006778132,2.15162083825379,25.408243621119702,4.21867380807217,5.4706306841054895,3.5745511602940003,7.59149982184154,49.749730471191,15.0240283767695,7.96651658363681,3.2366941874057797,2.4744970088116496,7.25851097744716,1.5842492758903202,2.62923434592691,116.261670807052,6.55413483146067,13.6397846077511,2.65873696315556,26.724314135508898,6.87018962666218,10.142928858195601,6.5780748
2015,61.2663939344274,29.985009888782002,3.64829553840033,8.09274002783298,3.9024278575759803,0.509708728089859,0.92520358111098,7.907933406453,0.6118113041802501,4.00372659743955,0.26728835155456,11.9845976073039,9.50810009175427,2.98059935573174,71.34770889487869,5.56686210901057,19.5659229317937,4.01544336898422,0.399003138553314,21.0912113199603,4.48028159937552,0.33792125676106,17.6694065448353,2.04893885702493,16.8940277003497,3.7173174305757097,5.1889534837993,2.90777757110745,6.68183257408712,41.176430827741896,10.7285510221303,7.012858245288109,2.94961518166713,2.73145609782797,6.29815853203906,1.3950231280407501,2.00136544523247,100.591042327088,6.18412121212121,11.2147050821591,2.43018663680095,22.362683999235298,8.03589928830501,9.079952780629219,7.5038646
2016,56.5325257195141,13.3200251540847,3.7094670454081102,6.91589215567741,4.10375119378509,0.440550588776769,0.99713283132789,7.33387414832376,0.651691428877197,3.7363685796328503,0.267996110852463,11.871538578806401,8.765973302497311,2.84742377096685,66.159509202454,4.62985319502921,20.1247387929724,3.6599596176624196,0.37646624148816,20.6034080367444,7.08890846846627,0.380070647828742,16.1714989824724,1.91430830495789,13.2428153964883,3.76100230153403,5.65535647177423,2.51010845591277,6.573146391821729,45.062154625716104,9.05328750133234,6.3213506203477206,2.5274195216661903,2.96187964265549,6.19710969157793,1.49818012710602,2.00283320667606,89.64991339878169,4.3812,9.49222641845576,2.40007850752477,21.646548260664503,5.48515086621313,8.097049103852271,6.4267004
2017,55.99043954982319,17.1349655732132,4.35298475147988,6.281640316612351,4.62939421611821,0.441594730679213,1.15777724546036,7.52579729762893,0.826531337145396,3.97036114709766,0.304517256026063,14.843046967687599,5.5212980818702295,4.306024611610329,69.0896739130435,5.3153468034256,19.1951127691069,3.70878126156288,0.560621586315183,22.151752716276402,5.84286764151188,0.446570198314236,19.0803781510309,2.28113308657192,13.6676902325982,4.5380239423512005,5.549420835092611,3.01309279600782,7.281199190009869,49.273637902112604,8.58251131965343,6.13794626080421,2.93771959423532,3.06702649929175,7.51156169285899,1.73455585872111,1.7962669302121,99.92378238400349,4.83812857142857,9.2959881005033,2.09056383138575,22.8025253934303,6.202981526486201,9.467884707118468,5.34067336843785
2018,56.4462128481077,20.2930751111607,4.92352074039052,7.36239128037078,5.16692825863695,0.557815769466995,1.3230934564777,8.73082731689187,0.748917943770559,4.27246529655609,0.357675038221026,17.7744329098784,5.66913327944923,4.18894784521807,73.3314575126618,5.76676465186857,19.2358759283992,3.83521191758144,0.710441023977908,23.2205631225704,5.7835056004182706,0.456325855803729,20.167352977161,2.41825707654705,18.5331953080184,4.99564627088017,6.08104834745136,3.9281339779973403,7.66122282993069,55.2997399772557,11.8751900915105,6.27064730977361,3.3689088871640602,3.34205093895738,8.97869979755997,1.76046001913434,1.6703932683715,109.373822794536,4.59712530712531,10.205640647776699,2.32893734646878,24.924183950308,7.09621937183998,9.717093536799801,9.695643540552469
2019,50.490845023656505,12.0801500674291,4.90048505866872,7.69478142487258,4.99438128840906,0.614607193688784,1.2814352622079,9.33319758766967,0.7621378231373169,4.2802504891643,0.35246644479442196,15.2052631833104,4.94450682052635,4.7636688967539,78.0125284738041,4.97158601796072,20.0220680008819,3.7118657074978,0.6498529946420329,26.9082140282637,5.83060779161899,0.505406099953271,20.408407783966,2.2546069132646798,25.3739103444774,4.820540217680101,6.558444721274901,4.03336986107674,7.48160944966353,54.02411294243699,10.618346285903401,5.83203038398715,3.39552004836612,3.74129478607061,9.186797791083679,1.7014718258422001,1.8179783492547,103.935027605427,5.71305107107438,10.3634638657749,2.2607357953860503,23.6277331941128,7.86567003952778,7.961078355314201,7.263060627202361
2020,40.9785544358274,13.3997630936897,3.90674509747816,6.9375251936891695,5.133679370817919,0.588865206251533,0.9672528698501219,7.5443112971449,0.799194659189116,4.50198911264356,0.343723733571589,14.5599437837102,3.27862036881873,3.41484686671806,75.4335620711167,3.66886786971132,18.171455003668598,3.4542387815701,0.684780894441072,24.5501612307147,9.69237904573057,0.467445347285676,17.7116410044154,1.98485147886231,14.3430354433424,3.76777259491223,6.33912631779393,3.74790863156467,5.30257339244205,46.174693558820096,9.55428340747139,4.57719325696413,3.54270427405545,3.64873978890635,9.651853852839938,1.20194406738357,1.38599337512883,78.3551820041248,1.30572556316489,9.55297218514485,2.38918248194725,19.688105141664,8.11637557657251,5.892354557949529,6.7224389594193
2021,43.564492197796,17.769653734838798,4.80039073283206,8.78374738821808,5.83505141532522,0.661150004205175,1.09989557120825,9.10229177132537,0.7783947328071621,5.21083346741819,0.407884635852302,22.1842217753995,4.84942875342288,4.0967865362,81.94391332058639,3.8894253234954,18.5955742107915,4.746351486324021,0.7146366096872899,25.9668799972441,10.0668352361114,0.520333703811786,22.0007713219426,2.24425520334092,25.4377689295979,4.61134660860019,7.596252560780361,4.46839730537385,6.1783838212355295,60.199361761115696,11.5970981639044,6.39818120366,4.03035774350986,3.88742815939879,12.311805834726801,1.5393281401526402,1.90610825787819,104.931791612213,0.6427201217080031,11.1601707025619,2.83264762585045,24.375310211213797,10.5104371458077,7.51110710814459,7.6469267965581995
2022,46.015346669838095,26.4125392132023,5.09528535533343,8.54872113788168,6.22931002511174,0.779398863881402,1.31022501479454,9.740770348355671,0.78466945638734,5.00865928945288,0.435697468840886,31.7365582881415,5.43302171423864,6.29016230383579,104.38905775075999,3.9483281719733903,23.2647418566496,5.0047628389401,0.7970571897795009,26.3274113316571,9.70567289203881,0.577090824275613,24.6055798165831,2.2573781437519997,27.8249972627216,5.823312898685099,7.94160929904063,5.95347502369027,8.14421457230787,73.75288613141271,16.1364728695082,7.38490998760199,3.52026638235804,5.1489623701954095,14.6868016406209,2.0123971443575,2.01340807181272,127.819891197359,0.582633199485523,14.8431419052841,3.2586908015078704,27.6491996521627,10.244593520712401,8.4876281719824,12.0966107490469
2023,49.6821722775965,22.2112587709641,5.93370828847894,7.095497209446861,7.308737781269181,0.642834305392671,1.42843039602032,10.1533253183166,0.742108359470422,6.32123173979579,0.473137200222606,31.2102852064479,6.02339137419893,7.11490835129219,84.5082566491637,3.0647654288727697,22.905283373308897,5.38034606044894,0.7866793434054721,26.7295092250668,10.8726327333228,0.576621237705969,22.046326203185902,2.08811559348483,31.81170518793,5.354663357827469,8.26179893652911,5.66485395208106,8.117926380510399,73.709510189524,12.6455344176228,8.17616017253968,3.63206374765217,5.7185255564126996,14.8108512064771,2.07975083090725,2.20212202606211,123.443903852979,1.49215177071773,16.6162330592363,3.44125304633144,26.834143358331502,10.6023648620753,10.312987263320299,10.2930426613896
